,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
145,2010-12-25,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,1975-11-18,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
146,2010-12-27,76ers,Andre Iguodala,right Achilles tendinitis (DNP),2005,2018,G-F,6-Jun,215,1984-01-28,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
147,2010-12-27,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
148,2010-12-27,Bucks,Drew Gooden,sore left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
149,2010-12-27,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,1975-11-18,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
150,2010-12-27,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
151,2010-12-28,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
152,2010-12-28,Blazers,Marcus Camby,sprained right ankle (P) / left ankle (CBC) (DNP),1997,2013,C-F,11-Jun,220,1974-03-22,University of Massachusetts Amherst,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
153,2010-12-28,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
154,2010-12-28,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,1975-11-18,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
155,2010-12-28,Magic,Quentin Richardson,flu-like symptoms (DNP),2001,2013,G,6-Jun,223,1980-04-13,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
156,2010-12-28,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
157,2010-12-29,Cavaliers,Mo Williams,strained left hip flexor (DNP),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
158,2010-12-29,Nuggets,Kenyon Martin,sore left knee (DNP),2001,2015,F,9-Jun,234,1977-12-30,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,No Index,No Index
159,2010-12-30,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,1975-11-18,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
160,2010-12-30,Magic,Quentin Richardson,flu-like symptoms (DNP),2001,2013,G,6-Jun,223,1980-04-13,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
161,2010-12-30,Rockets,Chuck Hayes,sprained right ankle (out indefinitely),2006,2016,F-C,6-Jun,240,1983-06-11,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
162,2010-12-31,Hawks,Marvin Williams,bruised back (DTD),2006,2018,F,9-Jun,237,1986-06-19,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
163,2010-12-31,Nets,Jordan Farmar,bone bruise in right knee (DNP),2007,2017,G,2-Jun,180,1986-11-30,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
164,2010-12-31,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
165,2010-12-31,Warriors,Brandan Wright,strained lower back (out indefinitely),2008,2018,F-C,10-Jun,210,1987-10-05,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
166,2010-12-31,Celtics,Rajon Rondo,sprained left ankle (DNP),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
167,2011-01-01,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
168,2011-01-01,Cavaliers,Daniel Gibson,bruised left thigh (DNP),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
169,2011-01-01,Cavaliers,Mo Williams,strained left hip flexor (DNP),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
170,2011-01-01,Grizzlies,Rudy Gay,stomach virus (DNP),2007,2018,F,8-Jun,230,1986-08-17,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
171,2011-01-01,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,1991-03-15,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
172,2011-01-01,Mavericks,Shawn Marion,bruised thigh (DNP),2000,2015,F,7-Jun,220,1978-05-07,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
173,2011-01-01,Nets,Jordan Farmar,bone bruise in right knee (DNP),2007,2017,G,2-Jun,180,1986-11-30,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
174,2011-01-02,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
175,2011-01-02,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
176,2011-01-02,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
177,2011-01-03,76ers,Spencer Hawes,strained back (DNP),2008,2017,C-F,1-Jul,245,1988-04-28,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
178,2011-01-03,Pistons,Chris Wilcox,groin injury (DTD),2003,2013,F,10-Jun,221,1982-09-03,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
179,2011-01-04,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
180,2011-01-04,Grizzlies,O.J. Mayo,bronchitis (DNP),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
181,2011-01-04,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,1991-03-15,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
182,2011-01-04,Mavericks,Caron Butler,surgery on right knee to repair torn patella tendon (out for season),2003,2016,F,7-Jun,228,1980-03-13,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
183,2011-01-05,76ers,Tony Battie,rotator cuff injury (DTD),1998,2012,C-F,11-Jun,230,1976-02-11,Texas Tech University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
184,2011-01-05,Bobcats,Stephen Jackson,hyperextended left knee (DNP),2001,2014,F-G,8-Jun,218,1978-04-05,Butler County Community College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
185,2011-01-05,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
186,2011-01-05,Jazz,Paul Millsap,bruised right hip (DNP),2007,2018,F,8-Jun,246,1985-02-10,Louisiana Tech University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
187,2011-01-06,Cavaliers,Daniel Gibson,sprained left ankle (DTD),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
188,2011-01-06,Suns,Gani Lawal,torn ACL and partially torn MCL in right knee (out for season),2011,2011,F,9-Jun,234,1988-11-07,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
189,2011-01-07,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
190,2011-01-07,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,1975-06-19,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
191,2011-01-07,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
192,2011-01-07,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
193,2011-01-08,Bucks,Andrew Bogut,virus (DNP),2006,2018,C,Jul-00,260,1984-11-28,University of Utah,FALSE,FALSE,FALSE,FALSE,No Index,No Index
194,2011-01-08,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
195,2011-01-08,Lakers,Matt Barnes,torn cartilage in right knee (out indefinitely),2004,2017,F,7-Jun,226,1980-03-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
196,2011-01-08,Nets,Devin Harris,bruised right quadriceps (DNP),2005,2018,G,3-Jun,192,1983-02-27,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
197,2011-01-09,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,1975-06-19,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
198,2011-01-09,Nuggets,Ty Lawson,strained left knee (DNP),2010,2017,G,11-May,195,1987-11-03,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
199,2011-01-09,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,1986-07-08,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
200,2011-01-10,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,1976-04-12,Purdue University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
201,2011-01-11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,1975-06-19,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
202,2011-01-11,Knicks,Anthony Randolph,flu-like symptoms (DNP),2009,2014,F,10-Jun,205,1989-07-15,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
203,2011-01-11,Lakers,Matt Barnes,surgery on right knee to repair torn lateral meniscus (out indefinitely),2004,2017,F,7-Jun,226,1980-03-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
204,2011-01-12,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
205,2011-01-12,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,1985-09-27,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
206,2011-01-12,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,1976-04-12,Purdue University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
207,2011-01-12,Warriors,Reggie Williams,Achilles tendon injury (DTD),1988,1997,F-G,7-Jun,190,1964-03-05,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
208,2011-01-12,Warriors,Reggie Williams,Achilles tendon injury (DTD),2010,2017,F,6-Jun,205,1986-09-14,Virginia Military Institute,FALSE,FALSE,FALSE,FALSE,No Index,No Index
209,2011-01-14,Cavaliers,Daniel Gibson,sprained left ankle (DNP),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
210,2011-01-14,Knicks,Ronny Turiaf,right hip pointer (DTD),2006,2015,F,10-Jun,249,1983-01-13,Gonzaga University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
211,2011-01-14,Spurs,Matt Bonner,sore right knee (DTD),2005,2016,F,10-Jun,235,1980-04-05,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
212,2011-01-14,Warriors,Brandan Wright,strained lower back (DTD),2008,2018,F-C,10-Jun,210,1987-10-05,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
213,2011-01-14,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,1982-06-11,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
214,2011-01-15,Cavaliers,Daniel Gibson,sprained right ankle (DNP),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
215,2011-01-15,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,1982-06-11,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
216,2011-01-15,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
217,2011-01-15,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,1985-09-27,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
218,2011-01-15,Raptors,Jerryd Bayless,sore/sprained left ankle (DNP),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
219,2011-01-16,Spurs,Matt Bonner,sore right knee (DNP),2005,2016,F,10-Jun,235,1980-04-05,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
220,2011-01-17,Blazers,Brandon Roy,arthroscopic surgery on both knees (out indefinitely),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
221,2011-01-17,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,1981-11-20,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
222,2011-01-17,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
223,2011-01-17,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,1985-09-27,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
224,2011-01-17,Raptors,Jerryd Bayless,sore left ankle (DNP),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
225,2011-01-17,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,1985-01-03,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
226,2011-01-17,Rockets,Patrick Patterson,upper respiratory distress / flu (DNP),2011,2018,F,9-Jun,230,1989-03-14,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
227,2011-01-18,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,1981-11-20,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
228,2011-01-19,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
229,2011-01-19,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
230,2011-01-20,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,1981-11-20,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
231,2011-01-20,Blazers,Marcus Camby,arthroscopic surgery on left knee to repair torn meniscus,1997,2013,C-F,11-Jun,220,1974-03-22,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
232,2011-01-20,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,1974-03-22,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
233,2011-01-21,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
234,2011-01-21,Celtics,Shaquille O'Neal,hip injury (DTD),1993,2011,C,1-Jul,325,1972-03-06,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
235,2011-01-21,Hornets,Trevor Ariza,right ankle tendinitis / knee tendinitis (CBC) (DNP),2005,2018,F,8-Jun,215,1985-06-30,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
236,2011-01-21,Pistons,Charlie Villanueva,sprained left ankle (DTD),2006,2016,F,11-Jun,232,1984-08-24,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
237,2011-01-21,Raptors,Joey Dorsey,sore right knee (DTD),2009,2015,F,8-Jun,268,1983-12-16,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
238,2011-01-21,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,1986-05-04,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
239,2011-01-21,Wizards,Kirk Hinrich,sprained elbow (DTD),2004,2016,G,4-Jun,190,1981-01-02,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
240,2011-01-22,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,1974-03-22,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
241,2011-01-22,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,1981-09-24,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
242,2011-01-22,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
243,2011-01-22,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,1975-06-19,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
244,2011-01-22,Celtics,Shaquille O'Neal,sore right knee (DNP),1993,2011,C,1-Jul,325,1972-03-06,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
245,2011-01-22,Heat,Dwyane Wade,migraine headache (DNP),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
246,2011-01-22,Hornets,Trevor Ariza,right knee tendinitis (DNP),2005,2018,F,8-Jun,215,1985-06-30,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
247,2011-01-22,Magic,Jason Williams,foot injury (out indefinitely),1999,2011,G,1-Jun,190,1975-11-18,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
248,2011-01-22,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,1983-12-16,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
249,2011-01-22,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,1985-01-03,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
250,2011-01-22,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,1986-05-04,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
251,2011-01-24,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
252,2011-01-24,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,1975-06-19,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
253,2011-01-24,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,1983-12-16,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
254,2011-01-24,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,1985-01-03,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
255,2011-01-25,Celtics,Shaquille O'Neal,sore right leg (DNP),1993,2011,C,1-Jul,325,1972-03-06,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
256,2011-01-25,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
257,2011-01-26,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
258,2011-01-26,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
259,2011-01-26,Nuggets,Kenyon Martin,left knee injury (DNP),2001,2015,F,9-Jun,234,1977-12-30,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,No Index,No Index
260,2011-01-27,Celtics,Shaquille O'Neal,sore right hip (DNP),1993,2011,C,1-Jul,325,1972-03-06,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
261,2011-01-28,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
262,2011-01-28,Heat,Dwyane Wade,sprained right wrist (DNP),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
263,2011-01-28,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
264,2011-01-28,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,1986-11-30,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
265,2011-01-28,Pistons,Rodney Stuckey,bruised right shoulder (DNP),2008,2017,G,5-Jun,210,1986-04-21,Eastern Washington University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
266,2011-01-28,Wizards,Kirk Hinrich,sprained right ankle (DNP),2004,2016,G,4-Jun,190,1981-01-02,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
267,2011-01-29,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,1979-12-12,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
268,2011-01-29,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,1986-11-30,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
269,2011-01-29,Wizards,Mustafa Shakur,right leg injury (DTD),2011,2014,G,3-Jun,190,1984-08-18,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
270,2011-01-30,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
