,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
165,12/31/2010,Warriors,Brandan Wright,strained lower back (out indefinitely),2008,2018,F-C,10-Jun,210,5-Oct-87,University of North Carolina,1,0,0,0,Strain/Sprain,3175
166,12/31/2010,Celtics,Rajon Rondo,sprained left ankle (DNP),2007,2018,G,1-Jun,186,22-Feb-86,University of Kentucky,1,0,0,0,Strain/Sprain,3175
167,1/1/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
168,1/1/2011,Cavaliers,Daniel Gibson,bruised left thigh (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,0,0,0,0,No Index,No Index
169,1/1/2011,Cavaliers,Mo Williams,strained left hip flexor (DNP),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,1,0,0,0,Strain/Sprain,3175
170,1/1/2011,Grizzlies,Rudy Gay,stomach virus (DNP),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,0,0,0,0,No Index,No Index
171,1/1/2011,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,15-Mar-91,University of Kansas,0,0,0,0,No Index,No Index
172,1/1/2011,Mavericks,Shawn Marion,bruised thigh (DNP),2000,2015,F,7-Jun,220,7-May-78,"University of Nevada, Las Vegas",0,0,0,0,No Index,No Index
173,1/1/2011,Nets,Jordan Farmar,bone bruise in right knee (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",0,0,0,0,No Index,No Index
174,1/2/2011,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,0,0,0,0,No Index,No Index
175,1/2/2011,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
176,1/2/2011,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,0,0,0,0,No Index,No Index
177,1/3/2011,76ers,Spencer Hawes,strained back (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,1,0,0,0,Strain/Sprain,3175
178,1/3/2011,Pistons,Chris Wilcox,groin injury (DTD),2003,2013,F,10-Jun,221,3-Sep-82,University of Maryland,0,0,0,0,No Index,No Index
179,1/4/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
180,1/4/2011,Grizzlies,O.J. Mayo,bronchitis (DNP),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,0,0,0,0,No Index,No Index
181,1/4/2011,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,15-Mar-91,University of Kansas,0,0,0,0,No Index,No Index
182,1/4/2011,Mavericks,Caron Butler,surgery on right knee to repair torn patella tendon (out for season),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,0,0,0,0,No Index,No Index
183,1/5/2011,76ers,Tony Battie,rotator cuff injury (DTD),1998,2012,C-F,11-Jun,230,11-Feb-76,Texas Tech University,0,0,0,0,No Index,No Index
184,1/5/2011,Bobcats,Stephen Jackson,hyperextended left knee (DNP),2001,2014,F-G,8-Jun,218,5-Apr-78,Butler County Community College,0,0,0,0,No Index,No Index
185,1/5/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
186,1/5/2011,Jazz,Paul Millsap,bruised right hip (DNP),2007,2018,F,8-Jun,246,10-Feb-85,Louisiana Tech University,0,0,0,0,No Index,No Index
187,1/6/2011,Cavaliers,Daniel Gibson,sprained left ankle (DTD),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,1,0,0,0,Strain/Sprain,3175
188,1/6/2011,Suns,Gani Lawal,torn ACL and partially torn MCL in right knee (out for season),2011,2011,F,9-Jun,234,7-Nov-88,Georgia Institute of Technology,0,0,0,0,No Index,No Index
189,1/7/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
190,1/7/2011,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,1,0,0,0,Strain/Sprain,3175
191,1/7/2011,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
192,1/7/2011,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,0,0,0,0,No Index,No Index
193,1/8/2011,Bucks,Andrew Bogut,virus (DNP),2006,2018,C,Jul-00,260,28-Nov-84,University of Utah,0,0,0,0,No Index,No Index
194,1/8/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
195,1/8/2011,Lakers,Matt Barnes,torn cartilage in right knee (out indefinitely),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
196,1/8/2011,Nets,Devin Harris,bruised right quadriceps (DNP),2005,2018,G,3-Jun,192,27-Feb-83,University of Wisconsin,0,0,0,0,No Index,No Index
197,1/9/2011,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,1,0,0,0,Strain/Sprain,3175
198,1/9/2011,Nuggets,Ty Lawson,strained left knee (DNP),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,1,0,0,0,Strain/Sprain,3175
199,1/9/2011,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,0,0,0,0,No Index,No Index
200,1/10/2011,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,12-Apr-76,Purdue University,0,0,0,0,No Index,No Index
201,1/11/2011,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,1,0,0,0,Strain/Sprain,3175
202,1/11/2011,Knicks,Anthony Randolph,flu-like symptoms (DNP),2009,2014,F,10-Jun,205,15-Jul-89,Louisiana State University,0,0,0,0,No Index,No Index
203,1/11/2011,Lakers,Matt Barnes,surgery on right knee to repair torn lateral meniscus (out indefinitely),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
204,1/12/2011,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
205,1/12/2011,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,1,0,0,0,Strain/Sprain,3175
206,1/12/2011,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,12-Apr-76,Purdue University,0,0,0,0,No Index,No Index
207,1/12/2011,Warriors,Reggie Williams,Achilles tendon injury (DTD),1988,1997,F-G,7-Jun,190,5-Mar-64,Georgetown University,0,0,0,0,No Index,No Index
208,1/12/2011,Warriors,Reggie Williams,Achilles tendon injury (DTD),2010,2017,F,6-Jun,205,14-Sep-86,Virginia Military Institute,0,0,0,0,No Index,No Index
209,1/14/2011,Cavaliers,Daniel Gibson,sprained left ankle (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,1,0,0,0,Strain/Sprain,3175
210,1/14/2011,Knicks,Ronny Turiaf,right hip pointer (DTD),2006,2015,F,10-Jun,249,13-Jan-83,Gonzaga University,0,0,0,0,No Index,No Index
211,1/14/2011,Spurs,Matt Bonner,sore right knee (DTD),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,0,0,0,0,No Index,No Index
212,1/14/2011,Warriors,Brandan Wright,strained lower back (DTD),2008,2018,F-C,10-Jun,210,5-Oct-87,University of North Carolina,1,0,0,0,Strain/Sprain,3175
213,1/14/2011,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,11-Jun-82,Oklahoma State University,1,0,0,0,Strain/Sprain,3175
214,1/15/2011,Cavaliers,Daniel Gibson,sprained right ankle (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,1,0,0,0,Strain/Sprain,3175
215,1/15/2011,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,11-Jun-82,Oklahoma State University,1,0,0,0,Strain/Sprain,3175
216,1/15/2011,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
217,1/15/2011,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,1,0,0,0,Strain/Sprain,3175
218,1/15/2011,Raptors,Jerryd Bayless,sore/sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
219,1/16/2011,Spurs,Matt Bonner,sore right knee (DNP),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,0,0,0,0,No Index,No Index
220,1/17/2011,Blazers,Brandon Roy,arthroscopic surgery on both knees (out indefinitely),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,0,0,0,0,No Index,No Index
221,1/17/2011,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,1,0,0,0,Strain/Sprain,3175
222,1/17/2011,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
223,1/17/2011,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,1,0,0,0,Strain/Sprain,3175
224,1/17/2011,Raptors,Jerryd Bayless,sore left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,0,0,0,0,No Index,No Index
225,1/17/2011,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,0,0,0,0,No Index,No Index
226,1/17/2011,Rockets,Patrick Patterson,upper respiratory distress / flu (DNP),2011,2018,F,9-Jun,230,14-Mar-89,University of Kentucky,0,0,0,0,No Index,No Index
227,1/18/2011,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,1,0,0,0,Strain/Sprain,3175
228,1/19/2011,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,0,0,0,0,No Index,No Index
229,1/19/2011,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,0,0,0,0,No Index,No Index
230,1/20/2011,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,1,0,0,0,Strain/Sprain,3175
231,1/20/2011,Blazers,Marcus Camby,arthroscopic surgery on left knee to repair torn meniscus,1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,0,0,0,0,No Index,No Index
232,1/20/2011,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,0,0,0,0,No Index,No Index
233,1/21/2011,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,0,0,0,0,No Index,No Index
234,1/21/2011,Celtics,Shaquille O'Neal,hip injury (DTD),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,0,0,0,0,No Index,No Index
235,1/21/2011,Hornets,Trevor Ariza,right ankle tendinitis / knee tendinitis (CBC) (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",0,0,0,0,No Index,No Index
236,1/21/2011,Pistons,Charlie Villanueva,sprained left ankle (DTD),2006,2016,F,11-Jun,232,24-Aug-84,University of Connecticut,1,0,0,0,Strain/Sprain,3175
237,1/21/2011,Raptors,Joey Dorsey,sore right knee (DTD),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,0,0,0,0,No Index,No Index
238,1/21/2011,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,1,0,0,0,Strain/Sprain,3175
239,1/21/2011,Wizards,Kirk Hinrich,sprained elbow (DTD),2004,2016,G,4-Jun,190,2-Jan-81,University of Kansas,1,0,0,0,Strain/Sprain,3175
240,1/22/2011,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,0,0,0,0,No Index,No Index
241,1/22/2011,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,0,0,0,0,No Index,No Index
242,1/22/2011,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,1,0,0,0,Strain/Sprain,3175
243,1/22/2011,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,1,0,0,0,Strain/Sprain,3175
244,1/22/2011,Celtics,Shaquille O'Neal,sore right knee (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,0,0,0,0,No Index,No Index
245,1/22/2011,Heat,Dwyane Wade,migraine headache (DNP),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,0,0,0,0,No Index,No Index
246,1/22/2011,Hornets,Trevor Ariza,right knee tendinitis (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",0,0,0,0,No Index,No Index
247,1/22/2011,Magic,Jason Williams,foot injury (out indefinitely),1999,2011,G,1-Jun,190,18-Nov-75,University of Florida,0,0,0,0,No Index,No Index
248,1/22/2011,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,1,0,0,0,Strain/Sprain,3175
249,1/22/2011,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,0,0,0,0,No Index,No Index
250,1/22/2011,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,1,0,0,0,Strain/Sprain,3175
251,1/24/2011,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,1,0,0,0,Strain/Sprain,3175
252,1/24/2011,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,1,0,0,0,Strain/Sprain,3175
253,1/24/2011,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,1,0,0,0,Strain/Sprain,3175
254,1/24/2011,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,0,0,0,0,No Index,No Index
255,1/25/2011,Celtics,Shaquille O'Neal,sore right leg (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,0,0,0,0,No Index,No Index
256,1/25/2011,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,1,0,0,0,Strain/Sprain,3175
257,1/26/2011,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,1,0,0,0,Strain/Sprain,3175
258,1/26/2011,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,1,0,0,0,Strain/Sprain,3175
259,1/26/2011,Nuggets,Kenyon Martin,left knee injury (DNP),2001,2015,F,9-Jun,234,30-Dec-77,University of Cincinnati,0,0,0,0,No Index,No Index
260,1/27/2011,Celtics,Shaquille O'Neal,sore right hip (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,0,0,0,0,No Index,No Index
261,1/28/2011,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,1,0,0,0,Strain/Sprain,3175
262,1/28/2011,Heat,Dwyane Wade,sprained right wrist (DNP),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,1,0,0,0,Strain/Sprain,3175
263,1/28/2011,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
264,1/28/2011,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
265,1/28/2011,Pistons,Rodney Stuckey,bruised right shoulder (DNP),2008,2017,G,5-Jun,210,21-Apr-86,Eastern Washington University,0,0,0,0,No Index,No Index
266,1/28/2011,Wizards,Kirk Hinrich,sprained right ankle (DNP),2004,2016,G,4-Jun,190,2-Jan-81,University of Kansas,1,0,0,0,Strain/Sprain,3175
267,1/29/2011,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,1,0,0,0,Strain/Sprain,3175
268,1/29/2011,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
269,1/29/2011,Wizards,Mustafa Shakur,right leg injury (DTD),2011,2014,G,3-Jun,190,18-Aug-84,University of Arizona,0,0,0,0,No Index,No Index
270,1/30/2011,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
271,1/30/2011,Knicks,Wilson Chandler,sore left calf (DNP),2008,2018,F,8-Jun,225,10-May-87,DePaul University,0,0,0,0,No Index,No Index
272,1/30/2011,Magic,Gilbert Arenas,bruised left knee (P) / sore right knee (CBC) (DNP),2002,2012,G,3-Jun,191,6-Jan-82,University of Arizona,0,0,0,0,No Index,No Index
273,1/30/2011,Pistons,Rodney Stuckey,bruised right shoulder (DNP),2008,2017,G,5-Jun,210,21-Apr-86,Eastern Washington University,0,0,0,0,No Index,No Index
274,1/30/2011,Suns,Gani Lawal,surgery on right knee to repair torn ACL and partially torn MCL (out for season),2011,2011,F,9-Jun,234,7-Nov-88,Georgia Institute of Technology,0,0,0,0,No Index,No Index
275,1/31/2011,Cavaliers,Daniel Gibson,bruised left quadriceps (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,0,0,0,0,No Index,No Index
276,1/31/2011,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,1,0,0,0,Strain/Sprain,3175
277,1/31/2011,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
278,1/31/2011,Magic,J.J. Redick,sore left shoulder (DTD),2007,2018,G,4-Jun,190,24-Jun-84,Duke University,0,0,0,0,No Index,No Index
279,1/31/2011,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
280,2/1/2011,Kings,Jason Thompson,sprained right ankle (DNP),2009,2016,F-C,11-Jun,250,21-Jul-86,Rider University,1,0,0,0,Strain/Sprain,3175
281,2/2/2011,Bucks,Keyon Dooling,flu (DNP),2001,2013,G,3-Jun,196,8-May-80,University of Missouri,0,0,0,0,No Index,No Index
282,2/2/2011,Bucks,Larry Sanders,illness (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,0,0,0,0,No Index,No Index
283,2/2/2011,Cavaliers,Daniel Gibson,bruised left quadriceps (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,0,0,0,0,No Index,No Index
284,2/2/2011,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,1,0,0,0,Strain/Sprain,3175
285,2/2/2011,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
286,2/2/2011,Pistons,Jason Maxiell,sore back (DNP),2006,2015,F,7-Jun,260,18-Feb-83,University of Cincinnati,0,0,0,0,No Index,No Index
287,2/2/2011,Rockets,Jordan Hill,sprained ankle (DNP),2010,2017,C-F,10-Jun,235,27-Jul-87,University of Arizona,1,0,0,0,Strain/Sprain,3175
288,2/3/2011,Bucks,Chris Douglas-Roberts,DNP,2009,2015,G,7-Jun,200,8-Jan-87,University of Memphis,0,0,0,0,No Index,No Index
289,2/3/2011,Magic,Brandon Bass,sprained left ankle (DNP),2006,2017,F,8-Jun,250,30-Apr-85,Louisiana State University,1,0,0,0,Strain/Sprain,3175
290,2/3/2011,Raptors,Linas Kleiza,microfracture surgery on right knee to repair cartilage damage (out for season),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,0,0,0,0,No Index,No Index
291,2/4/2011,Celtics,Shaquille O'Neal,sore right leg / Achilles tendon (CBC) (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,0,0,0,0,No Index,No Index
292,2/4/2011,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,1,0,0,0,Strain/Sprain,3175
293,2/4/2011,Kings,Hassan Whiteside,torn patella tendon in left knee (out for season),2011,2018,C,Jul-00,265,13-Jun-89,Marshall University,0,0,0,0,No Index,No Index
294,2/4/2011,Kings,Jason Thompson,sprained right ankle (DNP),2009,2016,F-C,11-Jun,250,21-Jul-86,Rider University,1,0,0,0,Strain/Sprain,3175
295,2/4/2011,Magic,Brandon Bass,sprained left ankle (DNP),2006,2017,F,8-Jun,250,30-Apr-85,Louisiana State University,1,0,0,0,Strain/Sprain,3175
296,2/4/2011,Pistons,Jason Maxiell,sore back (DNP),2006,2015,F,7-Jun,260,18-Feb-83,University of Cincinnati,0,0,0,0,No Index,No Index
297,2/4/2011,Raptors,Jerryd Bayless,sprained right knee (DTD),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
298,2/4/2011,Timberwolves,Michael Beasley,left ankle injury (DTD),2009,2018,F,9-Jun,235,9-Jan-89,Kansas State University,0,0,0,0,No Index,No Index
299,2/5/2011,Blazers,Dante Cunningham,facial injury (DNP),2010,2018,F,8-Jun,230,22-Apr-87,Villanova University,0,0,0,0,No Index,No Index
300,2/5/2011,Hornets,Trevor Ariza,sprained right ankle (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
301,2/5/2011,Pistons,Jason Maxiell,sore back (DNP),2006,2015,F,7-Jun,260,18-Feb-83,University of Cincinnati,0,0,0,0,No Index,No Index
302,2/6/2011,Celtics,Marquis Daniels,bruised spinal cord (out indefinitely),2004,2013,G-F,6-Jun,200,7-Jan-81,Auburn University,0,0,0,0,No Index,No Index
